"","947_39.8152593393362","1130_54.9530118154158","1408_77.1543784142097","1805_106.105280176545","2077_125.942047368115","2208_134.423958179686","2462_149.423396113396","2588_157.708182862503","2964_183.876804346476","3006_186.66103468003","3106_190.934434258281","3116_191.709174985875","3264_202.676049126343","3347_206.416983554409","3834_235.593711850514","4455_269.638458521262","4491_271.647829975728","4642_279.981475238827","4756_285.415521249724","4948_294.584085578981","5030_297.238811628315","5034_297.368573551243","5164_304.768096886755","5417_318.922588101129","5487_322.408090703581","5602_328.933426730658","5686_331.686589626711","6273_355.987628454382","6353_359.520309913557","6356_359.55128188849","6464_364.280062752228","6491_365.569050654787","6666_373.668003084287","6698_375.125632674963","6792_378.399166785269","7092_390.897515494786","7176_394.515615225714","7370_402.39947988122","7382_403.32037595417","7591_414.966338552314","7663_418.154556204828","7698_420.042997459294","8004_436.990685302392","8672_478.799979478442","9370_523.38300240199","9781_546.873138276622","9858_551.037756335665","10673_596.327413791202","10781_602.837954441496","11849_664.940358089929","11978_673.643659353244","12229_689.575005055015","12567_710.65326306051","12870_730.679329410663","13048_741.182094418766","13363_758.638014930574","13374_759.07192635742","13467_763.186323599439","13517_766.611160916713","14206_801.801590804377","14901_838.948141291978","15582_872.112692461055","15710_877.653253325447","16385_922.613854410055","16966_957.46636259894","17321_980.733089292326","17897_1020.73956334435","17954_1025.0050479992","18203_1042.42593176333","18453_1062.10044625417","18723_1082.17595315088","19319_1130.1637704828","19758_1164.13479657058","19914_1178.18529475845","19965_1181.99063837059","20028_1185.00353661757","20077_1187.71046451757","20110_1189.33084252825","20433_1212.14710630061","21041_1253.79407712226","21079_1255.02088121834","21741_1298.8143323566","21786_1300.80534853399","21800_1301.81049468108","21808_1302.46066652684","21897_1307.92936142971","22477_1343.33095451993","23866_1425.41000824756","24270_1449.14817165385","24804_1484.00280336384","25326_1515.95723421486","26205_1575.14033169871","26304_1581.17914628555","27489_1653.82396674146","27645_1662.71231809136","28841_1728.11566495756","29304_1751.49749570059","29678_1771.22312732904","30048_1789.35325244822","30189_1798.63541809471","30384_1808.53604955359","30443_1812.6053392085","30672_1828.73180856698","30942_1844.65315464759","30949_1845.1183134844","31336_1863.63339914755","31579_1877.87914242466","31926_1894.56679886152","31970_1896.93605355611","32451_1922.87412619663","32644_1930.94917342041","32830_1938.67286521006","33056_1948.03357960697","33190_1954.03011702032","34185_1994.62023970808","34922_2031.60673048644","34936_2031.97479493869","34992_2033.76036114304","35595_2059.03964677196","36281_2086.1095824782","36643_2098.8782477524","36710_2101.70543396644","37035_2111.91092601268","37149_2116.5918488227","37418_2127.25946143736","37760_2140.53143237702","38083_2154.12225116628","39150_2193.57472782498","39841_2219.31996943168","39910_2222.21822721568","40139_2229.8863385747","40301_2235.84502384616","40643_2249.99997109367","41220_2269.90886208745","41325_2274.03331569595","41508_2280.32249684808","41641_2285.04920865465","41984_2299.1985825079","42707_2325.6667836667","43058_2338.55483596806","44553_2390.83369984847","44931_2404.55929688333","45301_2415.71273530141","45342_2417.23587598812","45600_2425.09506708441","47107_2471.63675522313","47612_2488.11682046354","47615_2488.20977070541","48994_2536.93585007998","49303_2548.91549989577"
"17897_1020.73956334435",0.000666666666666667,0.000916666666666667,0.000833333333333333,0.000416666666666667,0.00075,5e-04,0.000916666666666667,0.000833333333333333,0.00075,0.00075,0.000333333333333333,5e-04,0.000916666666666667,0.000333333333333333,0.000333333333333333,0.00075,0.000416666666666667,0.000916666666666667,0.00075,0.00075,0.000416666666666667,0.00075,0.000916666666666667,5e-04,0.00075,0.000833333333333333,0.001,0.00075,5e-04,0.00075,0.000333333333333333,0.00075,0.00075,0.000333333333333333,0.000333333333333333,0.000916666666666667,0.000333333333333333,0.000833333333333333,0.000416666666666667,0.000416666666666667,0.00075,0.00075,0.000666666666666667,0.000416666666666667,0.00025,5e-04,0.000583333333333333,5e-04,0.000333333333333333,0.00025,0.00025,0.00025,0.000166666666666667,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.000166666666666667,0.000666666666666667,0.000583333333333333,0.000833333333333333,0.000333333333333333,0.00025,0.00075,0.000416666666666667,0.000666666666666667,0.000333333333333333,0,0.000333333333333333,0.000833333333333333,0.00025,0.00025,0,8.33333333333333e-05,0.000416666666666667,0.000416666666666667,0.000416666666666667,0,0.000416666666666667,8.33333333333333e-05,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000583333333333333,0.000416666666666667,0.000416666666666667,5e-04,0.000583333333333333,0.000416666666666667,0.000583333333333333,0.000166666666666667,0.000416666666666667,0.00025,0.000666666666666667,0.00025,0.000583333333333333,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.000583333333333333,0.000416666666666667,0.000416666666666667,0.00075,0.000833333333333333,0.000833333333333333,0.000666666666666667,0.00025,0.000916666666666667,0.000583333333333333,0.001,0.001,0.000666666666666667,0.00075,0.00108333333333333,0.000916666666666667,0.00108333333333333,0.00116666666666667,0.000333333333333333,0.000333333333333333,0.000416666666666667,0.000583333333333333,0.000333333333333333,0.00125,0.000333333333333333,0.00125,0.00125,0.00116666666666667,5e-04,0.000666666666666667,0.00116666666666667,0.000666666666666667,0.00116666666666667,5e-04,0.00108333333333333,0.00116666666666667,5e-04,0.00108333333333333,0.00116666666666667,0.000583333333333333,0.000666666666666667,0.000666666666666667,0.00116666666666667,0.000583333333333333,0.000583333333333333,0.00133333333333333,0.000583333333333333,0.000583333333333333,0.000666666666666667,0.00125,0.000583333333333333
"17954_1025.0050479992",0.000666666666666667,0.000916666666666667,0.000833333333333333,0.000416666666666667,0.00075,5e-04,0.000916666666666667,0.000833333333333333,0.00075,0.00075,0.000333333333333333,5e-04,0.000916666666666667,0.000333333333333333,0.000333333333333333,0.00075,0.000416666666666667,0.000916666666666667,0.00075,0.00075,0.000416666666666667,0.00075,0.000916666666666667,5e-04,0.00075,0.000833333333333333,0.001,0.00075,5e-04,0.00075,0.000333333333333333,0.00075,0.00075,0.000333333333333333,0.000333333333333333,0.000916666666666667,0.000333333333333333,0.000833333333333333,0.000416666666666667,0.000416666666666667,0.00075,0.00075,0.000666666666666667,0.000416666666666667,0.00025,5e-04,0.000583333333333333,5e-04,0.000333333333333333,0.00025,0.00025,0.00025,0.000166666666666667,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.000166666666666667,0.000666666666666667,0.000583333333333333,0.000833333333333333,0.000333333333333333,0.00025,0.00075,0.000416666666666667,0.000666666666666667,0.000333333333333333,0.000333333333333333,0,0.000833333333333333,0.00025,0.00025,0.000333333333333333,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000333333333333333,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000583333333333333,0.000416666666666667,0.000416666666666667,5e-04,0.000583333333333333,0.000416666666666667,0.000583333333333333,5e-04,0.000416666666666667,0.000583333333333333,0.000666666666666667,0.000583333333333333,0.000583333333333333,0.000666666666666667,0.000666666666666667,0.001,0.000916666666666667,0.00075,0.00075,0.00075,0.000833333333333333,0.000833333333333333,0.000666666666666667,0.000583333333333333,0.000916666666666667,0.000583333333333333,0.001,0.001,0.000666666666666667,0.00075,0.00108333333333333,0.000916666666666667,0.00108333333333333,0.00116666666666667,0.000666666666666667,0.000666666666666667,0.00075,0.000916666666666667,0.000666666666666667,0.00125,0.000666666666666667,0.00125,0.00125,0.00116666666666667,0.000833333333333333,0.001,0.00116666666666667,0.001,0.00116666666666667,0.000833333333333333,0.00108333333333333,0.00116666666666667,0.000833333333333333,0.00108333333333333,0.00116666666666667,0.000916666666666667,0.001,0.001,0.00116666666666667,0.000583333333333333,0.000583333333333333,0.00133333333333333,0.000916666666666667,0.000583333333333333,0.001,0.00125,0.000916666666666667
"18203_1042.42593176333",0.000833333333333333,0.00108333333333333,0.001,0.000583333333333333,0.000916666666666667,0.000666666666666667,0.00108333333333333,0.001,0.000916666666666667,0.000916666666666667,5e-04,0.000666666666666667,0.00108333333333333,5e-04,5e-04,0.000916666666666667,0.000583333333333333,0.00108333333333333,0.000916666666666667,0.000916666666666667,0.000583333333333333,0.000916666666666667,0.00108333333333333,0.000666666666666667,0.000916666666666667,0.001,0.00116666666666667,0.000916666666666667,0.000666666666666667,0.000916666666666667,5e-04,0.000916666666666667,0.000916666666666667,5e-04,5e-04,0.00108333333333333,5e-04,0.001,0.000583333333333333,0.000583333333333333,0.000916666666666667,0.000916666666666667,0.000833333333333333,0.000583333333333333,0.000583333333333333,0.000666666666666667,0.00025,0.000666666666666667,0.000666666666666667,0.00075,0.00075,0.00075,0.000666666666666667,0.000833333333333333,0.000833333333333333,0.000166666666666667,0.000666666666666667,0.000166666666666667,0.00075,0.001,0.000833333333333333,0.00075,0.000916666666666667,0.000916666666666667,0.000166666666666667,0.000833333333333333,0.000833333333333333,0.000833333333333333,0,0.00075,0.00075,0.000833333333333333,0.000916666666666667,0.000916666666666667,0.000916666666666667,0.000916666666666667,0.000833333333333333,0.000916666666666667,0.000916666666666667,0.000916666666666667,0.000916666666666667,0.000916666666666667,0.000916666666666667,0.00108333333333333,0.000916666666666667,0.000916666666666667,0.001,0.00108333333333333,0.000916666666666667,0.00108333333333333,0.001,0.000916666666666667,0.00108333333333333,0.00116666666666667,0.00108333333333333,0.00108333333333333,0.00116666666666667,0.00116666666666667,0.0015,0.00141666666666667,0.00125,0.00125,0.00125,0.00133333333333333,0.00133333333333333,0.00116666666666667,0.00108333333333333,0.00141666666666667,0.00108333333333333,0.0015,0.0015,0.00116666666666667,0.00125,0.00158333333333333,0.00141666666666667,0.00158333333333333,0.00166666666666667,0.00116666666666667,0.00116666666666667,0.00125,0.00141666666666667,0.00116666666666667,0.00175,0.00116666666666667,0.00175,0.00175,0.00166666666666667,0.00133333333333333,0.0015,0.00166666666666667,0.0015,0.00166666666666667,0.00133333333333333,0.00158333333333333,0.00166666666666667,0.00133333333333333,0.00158333333333333,0.00166666666666667,0.00141666666666667,0.0015,0.0015,0.00166666666666667,0.00108333333333333,0.00108333333333333,0.00183333333333333,0.00141666666666667,0.00108333333333333,0.0015,0.00175,0.00141666666666667
"18453_1062.10044625417",0.000583333333333333,0.000833333333333333,0.00075,0.000333333333333333,0.000666666666666667,0.000416666666666667,0.000833333333333333,0.00075,0.000666666666666667,0.000666666666666667,0.00025,0.000416666666666667,0.000833333333333333,0.00025,0.00025,0.000666666666666667,0.000333333333333333,0.000833333333333333,0.000666666666666667,0.000666666666666667,0.000333333333333333,0.000666666666666667,0.000833333333333333,0.000416666666666667,0.000666666666666667,0.00075,0.000916666666666667,0.000666666666666667,0.000416666666666667,0.000666666666666667,0.00025,0.000666666666666667,0.000666666666666667,0.00025,0.00025,0.000833333333333333,0.00025,0.00075,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000666666666666667,0.000583333333333333,0.000333333333333333,0.000166666666666667,0.000416666666666667,5e-04,0.000416666666666667,0.00025,0.000166666666666667,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000583333333333333,0.000583333333333333,0.000583333333333333,8.33333333333333e-05,0.000583333333333333,5e-04,0.00075,0.00025,0.000166666666666667,0.000666666666666667,0.000333333333333333,0.000583333333333333,0.00025,0.00025,0.00025,0.00075,0,0,0.00025,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.00025,0.000166666666666667,0.000333333333333333,0.000166666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,5e-04,0.000333333333333333,0.000333333333333333,0.000416666666666667,5e-04,0.000333333333333333,5e-04,0.000416666666666667,0.000333333333333333,5e-04,0.000583333333333333,5e-04,5e-04,0.000583333333333333,0.000583333333333333,0.000916666666666667,0.000833333333333333,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.00075,0.00075,0.000583333333333333,5e-04,0.000833333333333333,5e-04,0.000916666666666667,0.000916666666666667,0.000583333333333333,0.000666666666666667,0.001,0.000833333333333333,0.001,0.00108333333333333,0.000583333333333333,0.000583333333333333,0.000666666666666667,0.000833333333333333,0.000583333333333333,0.00116666666666667,0.000583333333333333,0.00116666666666667,0.00116666666666667,0.00108333333333333,0.00075,0.000916666666666667,0.00108333333333333,0.000916666666666667,0.00108333333333333,0.00075,0.001,0.00108333333333333,0.00075,0.001,0.00108333333333333,0.000833333333333333,0.000916666666666667,0.000916666666666667,0.00108333333333333,5e-04,5e-04,0.00125,0.000833333333333333,5e-04,0.000916666666666667,0.00116666666666667,0.000833333333333333
"18723_1082.17595315088",0.000583333333333333,0.000833333333333333,0.00075,0.000333333333333333,0.000666666666666667,0.000416666666666667,0.000833333333333333,0.00075,0.000666666666666667,0.000666666666666667,0.00025,0.000416666666666667,0.000833333333333333,0.00025,0.00025,0.000666666666666667,0.000333333333333333,0.000833333333333333,0.000666666666666667,0.000666666666666667,0.000333333333333333,0.000666666666666667,0.000833333333333333,0.000416666666666667,0.000666666666666667,0.00075,0.000916666666666667,0.000666666666666667,0.000416666666666667,0.000666666666666667,0.00025,0.000666666666666667,0.000666666666666667,0.00025,0.00025,0.000833333333333333,0.00025,0.00075,0.000333333333333333,0.000333333333333333,0.000666666666666667,0.000666666666666667,0.000583333333333333,0.000333333333333333,0.000166666666666667,0.000416666666666667,5e-04,0.000416666666666667,0.00025,0.000166666666666667,0.000166666666666667,0.000166666666666667,8.33333333333333e-05,0.000583333333333333,0.000583333333333333,0.000583333333333333,8.33333333333333e-05,0.000583333333333333,5e-04,0.00075,0.00025,0.000166666666666667,0.000666666666666667,0.000333333333333333,0.000583333333333333,0.00025,0.00025,0.00025,0.00075,0,0,0.00025,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.00025,0.000166666666666667,0.000333333333333333,0.000166666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,5e-04,0.000333333333333333,0.000333333333333333,0.000416666666666667,5e-04,0.000333333333333333,5e-04,0.000416666666666667,0.000333333333333333,5e-04,0.000583333333333333,5e-04,5e-04,0.000583333333333333,0.000583333333333333,0.000916666666666667,0.000833333333333333,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.00075,0.00075,0.000583333333333333,5e-04,0.000833333333333333,5e-04,0.000916666666666667,0.000916666666666667,0.000583333333333333,0.000666666666666667,0.001,0.000833333333333333,0.001,0.00108333333333333,0.000583333333333333,0.000583333333333333,0.000666666666666667,0.000833333333333333,0.000583333333333333,0.00116666666666667,0.000583333333333333,0.00116666666666667,0.00116666666666667,0.00108333333333333,0.00075,0.000916666666666667,0.00108333333333333,0.000916666666666667,0.00108333333333333,0.00075,0.001,0.00108333333333333,0.00075,0.001,0.00108333333333333,0.000833333333333333,0.000916666666666667,0.000916666666666667,0.00108333333333333,5e-04,5e-04,0.00125,0.000833333333333333,5e-04,0.000916666666666667,0.00116666666666667,0.000833333333333333
"19319_1130.1637704828",0.000666666666666667,0.000916666666666667,0.000833333333333333,0.000416666666666667,0.00075,5e-04,0.000916666666666667,0.000833333333333333,0.00075,0.00075,0.000333333333333333,5e-04,0.000916666666666667,0.000333333333333333,0.000333333333333333,0.00075,0.000416666666666667,0.000916666666666667,0.00075,0.00075,0.000416666666666667,0.00075,0.000916666666666667,5e-04,0.00075,0.000833333333333333,0.001,0.00075,5e-04,0.00075,0.000333333333333333,0.00075,0.00075,0.000333333333333333,0.000333333333333333,0.000916666666666667,0.000333333333333333,0.000833333333333333,0.000416666666666667,0.000416666666666667,0.00075,0.00075,0.000666666666666667,0.000416666666666667,0.00025,5e-04,0.000583333333333333,5e-04,0.000333333333333333,0.00025,0.00025,0.00025,0.000166666666666667,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.000166666666666667,0.000666666666666667,0.000583333333333333,0.000833333333333333,0.000333333333333333,0.00025,0.00075,0.000416666666666667,0.000666666666666667,0.000333333333333333,0,0.000333333333333333,0.000833333333333333,0.00025,0.00025,0,8.33333333333333e-05,0.000416666666666667,0.000416666666666667,0.000416666666666667,0,0.000416666666666667,8.33333333333333e-05,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000583333333333333,0.000416666666666667,0.000416666666666667,5e-04,0.000583333333333333,0.000416666666666667,0.000583333333333333,0.000166666666666667,0.000416666666666667,0.00025,0.000666666666666667,0.00025,0.000583333333333333,0.000666666666666667,0.000666666666666667,0.000666666666666667,0.000583333333333333,0.000416666666666667,0.000416666666666667,0.00075,0.000833333333333333,0.000833333333333333,0.000666666666666667,0.00025,0.000916666666666667,0.000583333333333333,0.001,0.001,0.000666666666666667,0.00075,0.00108333333333333,0.000916666666666667,0.00108333333333333,0.00116666666666667,0.000333333333333333,0.000333333333333333,0.000416666666666667,0.000583333333333333,0.000333333333333333,0.00125,0.000333333333333333,0.00125,0.00125,0.00116666666666667,5e-04,0.000666666666666667,0.00116666666666667,0.000666666666666667,0.00116666666666667,5e-04,0.00108333333333333,0.00116666666666667,5e-04,0.00108333333333333,0.00116666666666667,0.000583333333333333,0.000666666666666667,0.000666666666666667,0.00116666666666667,0.000583333333333333,0.000583333333333333,0.00133333333333333,0.000583333333333333,0.000583333333333333,0.000666666666666667,0.00125,0.000583333333333333
"19758_1164.13479657058",0.00075,0.001,0.000916666666666667,5e-04,0.000833333333333333,0.000583333333333333,0.001,0.000916666666666667,0.000833333333333333,0.000833333333333333,0.000416666666666667,0.000583333333333333,0.001,0.000416666666666667,0.000416666666666667,0.000833333333333333,5e-04,0.001,0.000833333333333333,0.000833333333333333,5e-04,0.000833333333333333,0.001,0.000583333333333333,0.000833333333333333,0.000916666666666667,0.00108333333333333,0.000833333333333333,0.000583333333333333,0.000833333333333333,0.000416666666666667,0.000833333333333333,0.000833333333333333,0.000416666666666667,0.000416666666666667,0.001,0.000416666666666667,0.000916666666666667,5e-04,5e-04,0.000833333333333333,0.000833333333333333,0.00075,5e-04,0.000333333333333333,0.000583333333333333,0.000666666666666667,0.000583333333333333,0.000416666666666667,0.000333333333333333,0.000333333333333333,0.000333333333333333,0.00025,0.00075,0.00075,0.00075,0.00025,0.00075,0.000666666666666667,0.000916666666666667,0.000416666666666667,0.000333333333333333,0.000833333333333333,5e-04,0.00075,0.000416666666666667,8.33333333333333e-05,0.000416666666666667,0.000916666666666667,0.000333333333333333,0.000333333333333333,8.33333333333333e-05,0,5e-04,5e-04,5e-04,8.33333333333333e-05,5e-04,0.000166666666666667,5e-04,5e-04,5e-04,5e-04,0.000666666666666667,5e-04,5e-04,0.000583333333333333,0.000666666666666667,5e-04,0.000666666666666667,0.00025,5e-04,0.000333333333333333,0.00075,0.000333333333333333,0.000666666666666667,0.00075,0.00075,0.00075,0.000666666666666667,5e-04,5e-04,0.000833333333333333,0.000916666666666667,0.000916666666666667,0.00075,0.000333333333333333,0.001,0.000666666666666667,0.00108333333333333,0.00108333333333333,0.00075,0.000833333333333333,0.00116666666666667,0.001,0.00116666666666667,0.00125,0.000416666666666667,0.000416666666666667,5e-04,0.000666666666666667,0.000416666666666667,0.00133333333333333,0.000416666666666667,0.00133333333333333,0.00133333333333333,0.00125,0.000583333333333333,0.00075,0.00125,0.00075,0.00125,0.000583333333333333,0.00116666666666667,0.00125,0.000583333333333333,0.00116666666666667,0.00125,0.000666666666666667,0.00075,0.00075,0.00125,0.000666666666666667,0.000666666666666667,0.00141666666666667,0.000666666666666667,0.000666666666666667,0.00075,0.00133333333333333,0.000666666666666667
"19914_1178.18529475845",0.00075,0.001,0.000916666666666667,5e-04,0.000833333333333333,0.000583333333333333,0.001,0.000916666666666667,0.000833333333333333,0.000833333333333333,0.000416666666666667,0.000583333333333333,0.001,0.000416666666666667,0.000416666666666667,0.000833333333333333,5e-04,0.001,0.000833333333333333,0.000833333333333333,5e-04,0.000833333333333333,0.001,0.000583333333333333,0.000833333333333333,0.000916666666666667,0.00108333333333333,0.000833333333333333,0.000583333333333333,0.000833333333333333,0.000416666666666667,0.000833333333333333,0.000833333333333333,0.000416666666666667,0.000416666666666667,0.001,0.000416666666666667,0.000916666666666667,5e-04,5e-04,0.000833333333333333,0.000833333333333333,0.00075,5e-04,0.000333333333333333,0.000583333333333333,0.000666666666666667,0.000583333333333333,0.000416666666666667,0.000166666666666667,0.000166666666666667,0.000333333333333333,0.00025,0.00075,0.00075,0.00075,0.00025,0.00075,0.000666666666666667,0.000916666666666667,0.000416666666666667,0.000333333333333333,0.000833333333333333,5e-04,0.00075,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000916666666666667,0.000333333333333333,0.000333333333333333,0.000416666666666667,5e-04,0,0,0,0.000416666666666667,5e-04,5e-04,5e-04,0,0,0,0.000166666666666667,0,0,8.33333333333333e-05,0.000166666666666667,0,0.000166666666666667,0.000583333333333333,0,0.000666666666666667,0.00025,0.000666666666666667,0.000166666666666667,0.00025,0.00025,0.00108333333333333,0.001,0.000833333333333333,0.000833333333333333,0.000333333333333333,0.000416666666666667,0.000416666666666667,0.00025,0.000666666666666667,5e-04,0.000166666666666667,0.000583333333333333,0.000583333333333333,0.00025,0.000333333333333333,0.000666666666666667,5e-04,0.000666666666666667,0.00075,0.00075,0.00075,0.000833333333333333,0.001,0.00075,0.000833333333333333,0.00075,0.000833333333333333,0.000833333333333333,0.00075,0.000916666666666667,0.00108333333333333,0.00075,0.00108333333333333,0.00075,0.000916666666666667,0.000666666666666667,0.00075,0.000916666666666667,0.000666666666666667,0.00075,0.001,0.00108333333333333,0.00108333333333333,0.00075,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.001,0.000166666666666667,0.00108333333333333,0.000833333333333333,0.001
"19965_1181.99063837059",0.00075,0.001,0.000916666666666667,5e-04,0.000833333333333333,0.000583333333333333,0.001,0.000916666666666667,0.000833333333333333,0.000833333333333333,0.000416666666666667,0.000583333333333333,0.001,0.000416666666666667,0.000416666666666667,0.000833333333333333,5e-04,0.001,0.000833333333333333,0.000833333333333333,5e-04,0.000833333333333333,0.001,0.000583333333333333,0.000833333333333333,0.000916666666666667,0.00108333333333333,0.000833333333333333,0.000583333333333333,0.000833333333333333,0.000416666666666667,0.000833333333333333,0.000833333333333333,0.000416666666666667,0.000416666666666667,0.001,0.000416666666666667,0.000916666666666667,5e-04,5e-04,0.000833333333333333,0.000833333333333333,0.00075,5e-04,0.000333333333333333,0.000583333333333333,0.000666666666666667,0.000583333333333333,0.000416666666666667,0.000166666666666667,0.000166666666666667,0.000333333333333333,0.00025,0.00075,0.00075,0.00075,0.00025,0.00075,0.000666666666666667,0.000916666666666667,0.000416666666666667,0.000333333333333333,0.000833333333333333,5e-04,0.00075,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000916666666666667,0.000333333333333333,0.000333333333333333,0.000416666666666667,5e-04,0,0,0,0.000416666666666667,5e-04,5e-04,5e-04,0,0,0,0.000166666666666667,0,0,8.33333333333333e-05,0.000166666666666667,0,0.000166666666666667,0.000583333333333333,0,0.000666666666666667,0.00025,0.000666666666666667,0.000166666666666667,0.00025,0.00025,0.00108333333333333,0.001,0.000833333333333333,0.000833333333333333,0.000333333333333333,0.000416666666666667,0.000416666666666667,0.00025,0.000666666666666667,5e-04,0.000166666666666667,0.000583333333333333,0.000583333333333333,0.00025,0.000333333333333333,0.000666666666666667,5e-04,0.000666666666666667,0.00075,0.00075,0.00075,0.000833333333333333,0.001,0.00075,0.000833333333333333,0.00075,0.000833333333333333,0.000833333333333333,0.00075,0.000916666666666667,0.00108333333333333,0.00075,0.00108333333333333,0.00075,0.000916666666666667,0.000666666666666667,0.00075,0.000916666666666667,0.000666666666666667,0.00075,0.001,0.00108333333333333,0.00108333333333333,0.00075,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.001,0.000166666666666667,0.00108333333333333,0.000833333333333333,0.001
"20028_1185.00353661757",0.00075,0.001,0.000916666666666667,5e-04,0.000833333333333333,0.000583333333333333,0.001,0.000916666666666667,0.000833333333333333,0.000833333333333333,0.000416666666666667,0.000583333333333333,0.001,0.000416666666666667,0.000416666666666667,0.000833333333333333,5e-04,0.001,0.000833333333333333,0.000833333333333333,5e-04,0.000833333333333333,0.001,0.000583333333333333,0.000833333333333333,0.000916666666666667,0.00108333333333333,0.000833333333333333,0.000583333333333333,0.000833333333333333,0.000416666666666667,0.000833333333333333,0.000833333333333333,0.000416666666666667,0.000416666666666667,0.001,0.000416666666666667,0.000916666666666667,5e-04,5e-04,0.000833333333333333,0.000833333333333333,0.00075,5e-04,0.000333333333333333,0.000583333333333333,0.000666666666666667,0.000583333333333333,0.000416666666666667,0.000166666666666667,0.000166666666666667,0.000333333333333333,0.00025,0.00075,0.00075,0.00075,0.00025,0.00075,0.000666666666666667,0.000916666666666667,0.000416666666666667,0.000333333333333333,0.000833333333333333,5e-04,0.00075,0.000416666666666667,0.000416666666666667,0.000416666666666667,0.000916666666666667,0.000333333333333333,0.000333333333333333,0.000416666666666667,5e-04,0,0,0,0.000416666666666667,5e-04,5e-04,5e-04,0,0,0,0.000166666666666667,0,0,8.33333333333333e-05,0.000166666666666667,0,0.000166666666666667,0.000583333333333333,0,0.000666666666666667,0.00025,0.000666666666666667,0.000166666666666667,0.00025,0.00025,0.00108333333333333,0.001,0.000833333333333333,0.000833333333333333,0.000333333333333333,0.000416666666666667,0.000416666666666667,0.00025,0.000666666666666667,5e-04,0.000166666666666667,0.000583333333333333,0.000583333333333333,0.00025,0.000333333333333333,0.000666666666666667,5e-04,0.000666666666666667,0.00075,0.00075,0.00075,0.000833333333333333,0.001,0.00075,0.000833333333333333,0.00075,0.000833333333333333,0.000833333333333333,0.00075,0.000916666666666667,0.00108333333333333,0.00075,0.00108333333333333,0.00075,0.000916666666666667,0.000666666666666667,0.00075,0.000916666666666667,0.000666666666666667,0.00075,0.001,0.00108333333333333,0.00108333333333333,0.00075,0.000166666666666667,0.000166666666666667,0.000916666666666667,0.001,0.000166666666666667,0.00108333333333333,0.000833333333333333,0.001
